faculty_id,faculty_name,department,rating,tag_boring,tag_chill,tag_engaging,tag_fast-paced,tag_good-notes,tag_helpful,tag_lenient-grading,tag_project-based,tag_strict,tag_theory-heavy,tag_tough-grader
970.0,Dr. Anahita Joshi,SCOPE,3.7,0,0,0,0,0,0,0,0,1,1,0
971.0,Dr. Yuvraj Mehta,SELECT,4.6,0,0,1,0,1,0,0,0,0,0,0
972.0,Dr. Samaira Ali,SENSE,3.1,1,0,0,0,0,0,0,0,0,0,1
973.0,Dr. Atharv Khan,SCOPE,4.8,0,0,0,0,0,1,0,1,0,0,0
974.0,Dr. Alisha Desai,SELECT,3.5,0,0,0,1,0,0,0,0,1,0,0
975.0,Dr. Shaurya Shah,SENSE,4.7,0,1,1,0,1,0,0,0,0,0,0
976.0,Dr. Amaira Verma,SCOPE,3.3,1,0,0,0,0,0,0,0,0,1,0
977.0,Dr. Yuvaan Jain,SELECT,4.6,0,0,0,0,0,1,1,0,0,0,0
978.0,Dr. Saanvi Sharma,SENSE,3.8,0,0,0,0,0,0,0,0,1,0,1
979.0,Dr. Armaan Gupta,SCOPE,4.9,0,0,1,0,1,0,0,1,0,0,0
980.0,Dr. Keya Patel,SELECT,3.2,1,0,0,1,0,0,0,0,0,0,0
981.0,Dr. Vivaan Kumar,SENSE,4.5,0,1,0,0,0,0,1,0,0,0,0
982.0,Dr. Aarya Reddy,SCOPE,3.6,0,0,0,0,0,0,0,0,1,1,0
983.0,Dr. Abeer Rao,SELECT,4.7,0,0,1,0,1,0,0,0,0,0,0
984.0,Dr. Myra Nair,SENSE,3.4,1,0,0,0,0,0,0,0,0,0,1
985.0,Dr. Neil Menon,SCOPE,4.8,0,0,0,0,0,1,0,1,0,0,0
986.0,Dr. Pehel Iyer,SELECT,3.7,0,0,0,1,0,0,0,0,1,0,0
987.0,Dr. Ekansh Pillai,SENSE,4.6,0,1,1,0,1,0,0,0,0,0,0
988.0,Dr. Ananya Varma,SCOPE,3.1,1,0,0,0,0,0,0,0,0,1,0
989.0,Dr. Ishaan Joshi,SELECT,4.7,0,0,0,0,0,1,1,0,0,0,0
990.0,Dr. Siya Mehta,SENSE,3.5,0,0,0,0,0,0,0,0,1,0,1
991.0,Dr. Reyansh Ali,SCOPE,4.9,0,0,1,0,1,0,0,1,0,0,0
992.0,Dr. Kiara Khan,SELECT,3.3,1,0,0,1,0,0,0,0,0,0,0
993.0,Dr. Vihaan Desai,SENSE,4.5,0,1,0,0,0,0,1,0,0,0,0
994.0,Dr. Tara Shah,SCOPE,3.8,0,0,0,0,0,0,0,0,1,1,0
995.0,Dr. Muhammad Verma,SELECT,4.6,0,0,1,0,1,0,0,0,0,0,0
996.0,Dr. Zoe Jain,SENSE,3.2,1,0,0,0,0,0,0,0,0,0,1
997.0,Dr. Kabir Sharma,SCOPE,4.7,0,0,0,0,0,1,0,1,0,0,0
998.0,Dr. Anika Gupta,SELECT,3.6,0,0,0,1,0,0,0,0,1,0,0
999.0,Dr. Ayaan Patel,SENSE,4.8,0,1,1,0,1,0,0,0,0,0,0
1000.0,Dr. Navya Kumar,SCOPE,3.4,1,0,0,0,0,0,0,0,0,1,0
1001.0,Dr. Krish Reddy,SELECT,4.6,0,0,0,0,0,1,1,0,0,0,0
1002.0,Dr. Pari Rao,SENSE,3.7,0,0,0,0,0,0,0,0,1,0,1
1003.0,Dr. Rohan Nair,SCOPE,4.9,0,0,1,0,1,0,0,1,0,0,0
1004.0,Dr. Aisha Menon,SELECT,3.1,1,0,0,1,0,0,0,0,0,0,0
1005.0,Dr. Aarav Iyer,SENSE,4.7,0,1,0,0,0,0,1,0,0,0,0
1006.0,Dr. Aanya Pillai,SCOPE,3.5,0,0,0,0,0,0,0,0,1,1,0
1007.0,Dr. Vivaan Varma,SELECT,4.5,0,0,1,0,1,0,0,0,0,0,0
1008.0,Dr. Diya Joshi,SENSE,3.3,1,0,0,0,0,0,0,0,0,0,1
1009.0,Dr. Aditya Mehta,SCOPE,4.8,0,0,0,0,0,1,0,1,0,0,0
1010.0,Dr. Ananya Ali,SELECT,3.8,0,0,0,1,0,0,0,0,1,0,0
1011.0,Dr. Ishaan Khan,SENSE,4.6,0,1,1,0,1,0,0,0,0,0,0
1012.0,Dr. Myra Desai,SCOPE,3.2,1,0,0,0,0,0,0,0,0,1,0
1013.0,Dr. Arjun Shah,SELECT,4.7,0,0,0,0,0,1,1,0,0,0,0
1014.0,Dr. Siya Verma,SENSE,3.6,0,0,0,0,0,0,0,0,1,0,1
1015.0,Dr. Reyansh Jain,SCOPE,4.9,0,0,1,0,1,0,0,1,0,0,0
1016.0,Dr. Kiara Sharma,SELECT,3.4,1,0,0,1,0,0,0,0,0,0,0
1017.0,Dr. Vihaan Gupta,SENSE,4.5,0,1,0,0,0,0,1,0,0,0,0
1018.0,Dr. Tara Patel,SCOPE,3.7,0,0,0,0,0,0,0,0,1,1,0
1019.0,Dr. Muhammad Kumar,SELECT,4.6,0,0,1,0,1,0,0,0,0,0,0
1020.0,Dr. Zoe Reddy,SENSE,3.1,1,0,0,0,0,0,0,0,0,0,1
